hour,trip_distance,fare_amount,passenger_count,trip_count,hour_of_day,day_of_week,regime,trip_distance_norm,fare_amount_norm,passenger_count_norm,trip_count_norm
2023-01-02 13:00:00,3.9340635382059803,20.02980689368771,7242.0,4816,13,0,midday,0.020961307993382354,0.11334640259471615,0.6060935799777298,0.5065754865854744
2023-01-02 14:00:00,4.4135168431183835,22.09770356111646,7810.0,5195,14,0,midday,0.023515910453437424,0.1316869495325906,0.653636896291409,0.5464492372429811
2023-01-02 15:00:00,4.288796821793417,21.887245554294363,7786.0,5286,15,0,midday,0.02285138260467624,0.1298203596718063,0.6516280237711127,0.5560231457121977
2023-01-02 16:00:00,4.284082149114269,21.80219194082149,7669.0,5137,16,0,evening_rush,0.02282626208866122,0.12906600389827788,0.6418347702346682,0.5403471856911727
2023-01-02 17:00:00,4.111927093596059,21.252457142857143,7425.0,5075,17,0,evening_rush,0.021908992932662623,0.12419030724270723,0.6214112329449891,0.5338243029978602
2023-01-02 18:00:00,3.9697999080036794,20.213891444342227,6278.0,4348,18,0,evening_rush,0.021151716980583556,0.11497908153607483,0.5254038670791618,0.45733824302950304
2023-01-02 19:00:00,4.444431673052363,21.3502503192848,5860.0,3915,19,0,evening_rush,0.02368062951949112,0.12505765248810843,0.49041600401733454,0.41178327196169195
2023-01-02 20:00:00,4.808059329082339,22.413163293595787,5451.0,3607,20,0,night,0.025618094743154456,0.13448481855654934,0.4561814681506184,0.37937927406588173
2023-01-02 21:00:00,4.729721542227662,22.214791921664627,4955.0,3268,21,0,night,0.02520069871946704,0.1327254272313736,0.41466476939782815,0.34371383482341533
2023-01-02 22:00:00,5.566105682229461,24.567926167209553,3969.0,2763,22,0,night,0.029657084690130026,0.15359579747825805,0.3321335900223218,0.2905839032085317
2023-01-02 23:00:00,6.458608360836084,27.87351485148515,2551.0,1818,23,0,night,0.03441247904243463,0.18291365720315755,0.213442705281482,0.19116254602820495
2023-01-03 00:00:00,7.2287972768532525,29.728865355521936,1827.0,1322,0,1,night,0.038516166470189614,0.19936909404459643,0.15284171758587692,0.13897948448170544
2023-01-03 01:00:00,8.078002663115845,33.14774966711052,1037.0,751,1,1,night,0.04304086605325909,0.22969179303604081,0.086716330459457,0.07890583903200535
2023-01-03 02:00:00,6.489005102040816,29.09698979591837,528.0,392,2,1,night,0.03457443765042348,0.1937648762215585,0.04411149242483961,0.04113624408201879
2023-01-03 03:00:00,7.588645833333334,33.640972222222224,373.0,288,3,1,night,0.040433496058311306,0.2340662724601469,0.031137524064592668,0.030194634402914047
2023-01-03 04:00:00,7.239372549019608,33.65549019607843,366.0,255,4,1,night,0.03857251318010928,0.23419503497770716,0.03055160291283958,0.026722777485505812
2023-01-03 05:00:00,5.98077743902439,26.942713414634145,830.0,656,5,1,night,0.03186652089417752,0.17465821208769458,0.0693898049719014,0.06891109942128468
2023-01-03 06:00:00,5.956279443254818,23.080128479657386,2248.0,1868,6,1,night,0.031735991727691114,0.14040025257874397,0.1880806897127412,0.19642293529700533
2023-01-03 07:00:00,4.137420706163974,18.002684021543985,4031.0,3342,7,1,morning_rush,0.022044826901715327,0.0953674857702023,0.3373231773664206,0.35149921094123987
2023-01-03 08:00:00,3.856542541187091,18.605754908598513,5433.0,4431,8,1,morning_rush,0.02054826395413737,0.10071622977908072,0.45467481376039615,0.4660704892157116
2023-01-03 09:00:00,3.433144114411441,18.343122112211223,5746.0,4545,9,1,morning_rush,0.01829233068275835,0.09838689233904527,0.4808738595459271,0.47806417674857643
2023-01-03 10:00:00,3.1443135783945984,17.816292198049513,7021.0,5332,10,1,midday,0.01675339625413353,0.09371434321163966,0.5875952121866681,0.560862703839494
2023-01-03 11:00:00,2.988301364810033,17.65743821468093,7374.0,5422,11,1,midday,0.015922138693619723,0.09230543870295234,0.6171423788393595,0.5703314045233346
2023-01-03 12:00:00,2.9817162293488826,17.342602526724978,6956.0,5145,12,1,midday,0.015887052058328046,0.08951310444194986,0.5821545157775323,0.5411888479741808
2023-01-03 13:00:00,3.602470765748774,19.542474537910223,7300.0,5302,13,1,midday,0.01919452965735561,0.10902416440638565,0.6109483552351126,0.5577064702782139
2023-01-03 14:00:00,3.965035536602701,20.971943852167733,7681.0,5628,14,1,midday,0.021126331661978276,0.12170238448736771,0.6428392064948164,0.5920042083107921
2023-01-03 15:00:00,5.454463541666667,20.682524305555553,8023.0,5760,15,1,midday,0.029062237842678147,0.11913547054868469,0.6714656399090386,0.6058916359804251
2023-01-03 16:00:00,3.9741817861546593,20.967116434736656,7852.0,5677,16,1,evening_rush,0.021175064315119504,0.12165956925516684,0.6571524232019275,0.5971593897942165
2023-01-03 17:00:00,3.4781382978723405,18.837007978723406,8137.0,6016,17,1,evening_rush,0.01853206675419576,0.10276725479109299,0.6810077843804461,0.6328248290366829
2023-01-03 18:00:00,3.3567180094786733,17.5070836154367,7955.0,5908,18,1,evening_rush,0.01788512040039447,0.09097191675855415,0.6657738344348658,0.6214623882160741
2023-01-03 19:00:00,4.094895771292436,19.73809013301568,6774.0,5037,19,1,evening_rush,0.021818247374317222,0.11075911425195646,0.5669205658319519,0.529826407153572
2023-01-03 20:00:00,4.249017671517671,20.427240124740127,5265.0,3848,20,1,night,0.022639433048562765,0.1168713092999682,0.44061270611832204,0.40473435034149946
2023-01-03 21:00:00,4.218660495507759,20.505240947454396,5237.0,3673,21,1,night,0.022477685250141783,0.11756311260557664,0.4382690215113097,0.3863229879006982
2023-01-03 22:00:00,4.708387769284225,22.081841556636554,4089.0,2878,22,1,night,0.025087029028831538,0.13154626656604074,0.3421779526238033,0.30268279852677255
2023-01-03 23:00:00,6.184399653229302,26.668955353272647,3204.0,2307,23,1,night,0.03295145201051378,0.17223020267450417,0.26810077843787716,0.24260915307707245
2023-01-04 00:00:00,7.47418485237484,31.360115532734273,2132.0,1558,0,2,night,0.03982362998680657,0.21383694483898807,0.17837113919797573,0.16380852183044312
2023-01-04 01:00:00,6.019149253731343,26.778522388059702,920.0,670,1,2,night,0.032070971945495366,0.173201972384281,0.07692307692301253,0.07038400841654878
2023-01-04 02:00:00,5.99434554973822,26.71371727748691,519.0,382,2,2,night,0.03193881391761216,0.17262720421960656,0.0433581652297285,0.04008416622825872
2023-01-04 03:00:00,5.3087603305785125,23.78661157024793,285.0,242,3,2,night,0.0282859082654908,0.14666617799362547,0.023771658156839563,0.02535507627561772
2023-01-04 04:00:00,6.259659090909091,28.84530303030303,323.0,264,4,2,night,0.033352446106642245,0.1915326210943477,0.02695237298064204,0.027669647553889877
2023-01-04 05:00:00,5.603229508196721,25.05237704918033,769.0,610,5,2,night,0.029854886261567615,0.15789247935788386,0.06428392064948163,0.06407154129398834
2023-01-04 06:00:00,3.9918851435705367,19.17666042446941,1915.0,1602,6,2,night,0.021269390582020712,0.10577969333402762,0.16020758349363,0.16843766438698743
2023-01-04 07:00:00,3.864134785167746,19.836336080047086,4188.0,3398,7,2,morning_rush,0.02058871662168935,0.11163047520115993,0.35046455177002556,0.3573908469222962
2023-01-04 08:00:00,2.88581262821974,17.052919990882152,5417.0,4387,8,2,morning_rush,0.015376062619184625,0.08694385800454736,0.453335565413532,0.4614413466591673
2023-01-04 09:00:00,3.192123968690501,17.935513010365984,5967.0,4727,9,2,morning_rush,0.017008137517599053,0.09477173400814427,0.4993722273369889,0.49721199368700975
2023-01-04 10:00:00,3.3797984886649877,18.961188077246014,6162.0,4764,10,2,midday,0.018008096816042245,0.10386863038764814,0.5156943165643963,0.501104681745922
2023-01-04 11:00:00,2.8976468155500417,17.339052936311003,6370.0,4836,11,2,midday,0.015439117026687906,0.08948162248706153,0.5331045450736309,0.5086796422929946
2023-01-04 12:00:00,2.9500689391037915,17.51454232094983,7083.0,5222,12,2,midday,0.015718430328775138,0.09103806935733436,0.5927847995307669,0.5492898474481333
2023-01-04 13:00:00,3.2597134566557857,18.270718171926006,7472.0,5514,13,2,midday,0.017368264917829456,0.09774472878890075,0.6253452749639027,0.5800105207779274
2023-01-04 14:00:00,3.644607243261121,19.988548040350587,8350.0,6047,14,2,midday,0.019419039422974523,0.112980470414375,0.6988365279980757,0.6360862703833392
2023-01-04 15:00:00,3.3855228092177456,19.083966138893242,8877.0,6379,15,2,midday,0.018038596894394802,0.1049575710673496,0.7429480204229154,0.6710152551281735
2023-01-04 16:00:00,3.3759519725557463,19.197604345340196,9633.0,6996,16,2,evening_rush,0.01798760197449119,0.10596544872976091,0.8062275048122488,0.7359284587051699
2023-01-04 17:00:00,3.0677898966704937,17.9857634902411,9145.0,6968,17,2,evening_rush,0.016345666067310468,0.09521741453914792,0.7653804302328907,0.7329826407146417
2023-01-04 18:00:00,2.897338253382534,16.915086100861007,10307.0,8130,18,2,evening_rush,0.015437472959029766,0.08572138447896935,0.8626433414239033,0.855234087321562
2023-01-04 19:00:00,3.553506820877817,18.139080664294188,8858.0,6744,19,2,evening_rush,0.018933642074060713,0.09657721209160458,0.7413576630110141,0.7094160967904162
2023-01-04 20:00:00,3.7778740326741183,18.772231298366293,6400.0,4652,20,2,night,0.020129105793546903,0.10219273877910746,0.5356156357240013,0.48932140978380917
2023-01-04 21:00:00,3.9720501138952162,19.164535307517085,6093.0,4390,21,2,night,0.021163706430749513,0.10567215349410522,0.5099188080685444,0.4617569700152953
2023-01-04 22:00:00,3.887269832846909,19.385189705492174,5332.0,3769,22,2,night,0.020711983786831697,0.10762917697929829,0.44622080857081586,0.3964229352967949
2023-01-04 23:00:00,5.393875395987329,24.00086589229145,3872.0,2841,23,2,night,0.028739414693026714,0.14856643805592715,0.32401439691945755,0.29879011046786025
2023-01-05 00:00:00,5.852857142857142,25.880869815668206,2409.0,1736,0,3,night,0.031184941478764938,0.1652405305012488,0.2015568762030622,0.1825355076273724
2023-01-05 01:00:00,5.2279625,24.083112500000002,1090.0,800,1,3,night,0.027855404742732334,0.1492958979911933,0.09115259060844466,0.0840610205154297
2023-01-05 02:00:00,4.522020408163265,19.98516326530612,676.0,490,2,3,night,0.02409403447792202,0.1129504502365997,0.05649953963333347,0.05144660704886749
2023-01-05 03:00:00,5.2929559748427675,23.54188679245283,399.0,318,3,3,night,0.028201700177594744,0.14449566998676605,0.03331380262824699,0.033350867964194265
2023-01-05 04:00:00,6.532993630573249,29.386656050955413,409.0,314,4,3,night,0.03480881543456178,0.1963339782615705,0.03415083284503712,0.03293003682269023
2023-01-05 05:00:00,5.6228,25.335652173913044,712.0,575,5,3,night,0.02995916091353665,0.16040489731537913,0.05951284841377792,0.060389268805828095
2023-01-05 06:00:00,6.907542722451385,20.090271066588098,1914.0,1697,6,3,night,0.036804471782572755,0.11388267020354122,0.160123880471951,0.1784324039977081
2023-01-05 07:00:00,3.2823670137911622,17.694734027582324,4364.0,3553,7,3,morning_rush,0.017488966625783278,0.09263622196590654,0.36519628358553174,0.37369805365557734
2023-01-05 08:00:00,3.20425005474053,16.23223560324064,5567.0,4567,8,3,morning_rush,0.017072747207295326,0.07966506077555645,0.46589101866538385,0.4803787480268486
2023-01-05 09:00:00,2.821668960094358,16.90488696677806,6393.0,5087,9,3,morning_rush,0.015034295087891886,0.0856309265270222,0.5350297145722482,0.5350867964223723
2023-01-05 10:00:00,3.091890061740689,17.82,6580.0,5021,10,3,midday,0.016474075529389995,0.09374722837306013,0.5506821796262236,0.5281430825875558
2023-01-05 11:00:00,3.044789835689721,18.04065915170042,6906.0,5234,11,3,midday,0.016223118132483668,0.09570429401989693,0.5779693646935816,0.5505523408726454
2023-01-05 12:00:00,2.8108315565031985,16.796990049751244,7385.0,5628,12,3,midday,0.014976551700598636,0.08467396939161423,0.6180631120778286,0.5920042083107921
2023-01-05 13:00:00,3.2551937207748827,18.301671676686706,8058.0,5988,13,3,midday,0.017344183055671338,0.09801926098187595,0.6743952456678041,0.6298790110461547
2023-01-05 14:00:00,3.5846565358970386,19.519984493719956,8756.0,6449,14,3,midday,0.019099612644714423,0.10882469616524798,0.7328199547997548,0.6783798001044941
2023-01-05 15:00:00,4.839468180460114,19.215288317896622,8993.0,6694,15,3,midday,0.02578544603299868,0.10612229105840709,0.7526575709376808,0.7041557075216157
2023-01-05 16:00:00,3.4124091332712023,19.283557005281143,8656.0,6438,16,3,evening_rush,0.01818185144883227,0.1067277783078835,0.7244496526318536,0.677222514465358
2023-01-05 17:00:00,3.038938792277146,17.66657948788169,9682.0,7303,17,3,evening_rush,0.016191942854844515,0.09238651429674347,0.8103289528745204,0.7682272488156041
2023-01-05 18:00:00,2.9664580073030775,16.86016692749087,10078.0,7668,18,3,evening_rush,0.015805753856449133,0.08523429646686055,0.8434753494594094,0.8066280904778467
2023-01-05 19:00:00,3.2142199367088606,17.105409810126584,8498.0,6320,19,3,evening_rush,0.0171258683032223,0.08740939963860303,0.7112245752065696,0.6648079957909891
2023-01-05 20:00:00,3.5932127429805614,18.194368250539956,7483.0,5556,20,3,night,0.019145201458975074,0.09706756762367433,0.6262660082023719,0.5844292477637196
2023-01-05 21:00:00,3.577262713420231,18.071689003120984,7597.0,5447,21,3,night,0.01906021719807773,0.09597950334511032,0.6358081526737793,0.5729615991577348
2023-01-05 22:00:00,3.6941242937853107,18.45309865275967,6382.0,4602,22,3,night,0.019682874040001255,0.09936229402896717,0.534108981333779,0.4840610205150088
2023-01-05 23:00:00,4.41887926215763,20.84121855785355,4876.0,3578,23,3,night,0.02354448226372458,0.12054295837381927,0.40805223068518615,0.3763282482899775
2023-01-06 00:00:00,4.322277091906721,20.45256973022405,2930.0,2187,0,4,night,0.023029770738658088,0.11709596212020479,0.24516615049782775,0.2299842188319516
2023-01-06 01:00:00,3.7419148936170212,18.269512411347517,1483.0,1128,1,4,night,0.019937509856767396,0.09773403468177541,0.1240478781282966,0.11856917411876004
2023-01-06 02:00:00,2.984131205673759,15.275070921985815,738.0,564,2,4,night,0.015899919431223996,0.07117579531063466,0.06168912697743225,0.059231983166692016
2023-01-06 03:00:00,4.491440922190201,21.21337175792507,437.0,347,3,4,night,0.02393110217712522,0.12384365194400564,0.03649451745204947,0.036401893740098466
2023-01-06 04:00:00,17.861962616822428,24.826791277258565,361.0,321,4,4,night,0.09517134030535664,0.15589171863148246,0.030133087804444517,0.03366649132032228
2023-01-06 05:00:00,12.51119937694704,26.453099688473518,804.0,642,5,4,night,0.06666163394666284,0.17031574001570166,0.06721352640824707,0.06743819042602058
2023-01-06 06:00:00,4.610305706521739,22.03875679347826,1763.0,1472,6,4,night,0.024564432404190272,0.13116414006356203,0.1474847241984201,0.1547606522881065
2023-01-06 07:00:00,3.300641627543036,17.804197183098594,3992.0,3195,7,4,morning_rush,0.017586336636102887,0.09360707035177405,0.33405875952093905,0.3360336664909668
2023-01-06 08:00:00,2.899561937211,17.061250912630808,5115.0,4109,8,4,morning_rush,0.015449321095480972,0.08701774644577057,0.4280572528664702,0.43219358232463734
2023-01-06 09:00:00,2.960543526292532,17.05330313742819,5664.0,4526,9,4,morning_rush,0.015774240573331294,0.08694725620007733,0.47401021176824804,0.4760652288264323
2023-01-06 10:00:00,2.975539613225203,17.387448533998754,6229.0,4809,10,4,midday,0.015854142078184617,0.0899108517348084,0.5213024190168901,0.5058390320878423
2023-01-06 11:00:00,3.0470048212133385,17.446695460024106,6443.0,4978,11,4,midday,0.01623491992300142,0.0904363233624811,0.5392148656561988,0.5236191478163875
2023-01-06 12:00:00,3.0270217684453864,17.160094394143712,6790.0,5191,12,4,midday,0.016128447081460058,0.0878944070356077,0.5682598141788162,0.5460284061014771
2023-01-06 13:00:00,3.1428916309012873,17.688664163090127,7502.0,5592,13,4,midday,0.016745819894710696,0.09258238724757697,0.6278563656142732,0.5882167280372559
2023-01-06 14:00:00,3.3928905898244035,19.17370253639502,9048.0,6663,14,4,midday,0.018077853585859997,0.10575345929345885,0.7572612371300265,0.7008942661749595
2023-01-06 15:00:00,3.285591629481459,19.00109093706724,8936.0,6499,15,4,midday,0.017506147884293256,0.10422253601796022,0.7478864987019771,0.6836401893732944
2023-01-06 16:00:00,3.3253038936372272,18.887902817347264,8603.0,6318,16,4,evening_rush,0.01771774106066153,0.1032186502555661,0.7200133924828659,0.6645975802202371
2023-01-06 17:00:00,2.9218974644747844,17.16580105879075,9589.0,7178,17,4,evening_rush,0.015568328290363307,0.08794502046927981,0.8025445718583724,0.7550762756436032
2023-01-06 18:00:00,2.7560773480662983,16.182780386740333,9806.0,7240,18,4,evening_rush,0.014684812684227003,0.07922643357825339,0.820708127562718,0.7615991583369157
2023-01-06 19:00:00,3.057629043853343,16.851250898634074,9666.0,6955,19,4,evening_rush,0.016291527448727593,0.08515521860560996,0.8089897045276563,0.7316149395047536
2023-01-06 20:00:00,3.254290632360935,17.528892915383224,7837.0,5519,20,4,night,0.017339371258859676,0.09116534735673235,0.6558968778767423,0.5805365597048073
2023-01-06 21:00:00,3.350821727019498,17.5639467270195,8338.0,5744,21,4,night,0.017853704082014643,0.09147624590780254,0.6978320917379276,0.604208311414409
2023-01-06 22:00:00,3.723393307550025,17.203574911720196,8694.0,5947,22,4,night,0.019838823939189846,0.08828004355509886,0.7276303674556561,0.6255654918457384
2023-01-06 23:00:00,3.563396608920015,18.104157758938445,7756.0,5426,23,4,night,0.018986336416978295,0.0962674745718472,0.6491169331207423,0.5707522356648387
2023-01-07 00:00:00,2.9593833439287986,15.929468107649926,6758.0,4719,0,5,weekend_quiet,0.015768058939603587,0.07697976148008984,0.5655813174850878,0.49637033140400166
2023-01-07 01:00:00,2.8537615384615385,15.152635897435896,5556.0,3900,1,5,weekend_quiet,0.01520528938244845,0.07008989708855874,0.4649702854269147,0.41020515518105183
2023-01-07 02:00:00,2.890732059141724,15.211669671835557,3918.0,2773,2,5,weekend_quiet,0.015402274119254829,0.07061347823618112,0.32786473591669213,0.29163598106229177
2023-01-07 03:00:00,3.1882314540059347,16.772089020771514,2390.0,1685,3,5,weekend_quiet,0.016987397588419065,0.0844531176933657,0.19996651879116098,0.17716991057319603
2023-01-07 04:00:00,4.358355501813785,21.542442563482464,1133.0,827,4,5,weekend_quiet,0.0232220021692461,0.12676224001964384,0.0947518205406422,0.0869016307205819
2023-01-07 05:00:00,6.470804828973843,29.502796780684104,647.0,497,5,5,weekend_quiet,0.034477463738940985,0.19736405125242099,0.054072152004642104,0.05218306154649954
2023-01-07 06:00:00,6.317788697788698,27.66137592137592,990.0,814,6,5,weekend_quiet,0.03366216977569446,0.18103215893184568,0.0827822884405434,0.0855339295106938
2023-01-07 07:00:00,4.910020891364902,22.810724233983287,1771.0,1436,7,5,weekend_quiet,0.026161361950136543,0.13801085793883086,0.1481543483718522,0.15097317201457025
2023-01-07 08:00:00,4.098929782082325,19.382653753026634,2685.0,2065,8,5,weekend_quiet,0.02183974121695456,0.1076066851614241,0.2246589101864697,0.21714886901607874
2023-01-07 09:00:00,3.1038672985781988,16.04911848341232,4158.0,3165,9,5,weekend_quiet,0.016537892127119685,0.078040962151946,0.34795346111965514,0.3328774329296866
2023-01-07 10:00:00,2.8989203582667638,15.33244492858872,5709.0,4131,10,5,weekend_active,0.015445902662168545,0.07168465567957316,0.47777684774380363,0.43450815360290945
2023-01-07 11:00:00,2.7012573633963033,15.332628478569978,6881.0,4923,11,5,weekend_active,0.014392723201761685,0.07168628361732253,0.5758767891516063,0.5178327196207071
2023-01-07 12:00:00,2.78546875,15.919836647727273,7896.0,5632,12,5,weekend_active,0.014841414686789109,0.07689433833222466,0.660835356155804,0.5924250394522962
2023-01-07 13:00:00,2.9522681088167815,16.811955096689612,8806.0,6102,13,5,weekend_active,0.01573014785017153,0.08480669708063455,0.7370051058837055,0.6418726985790195
2023-01-07 14:00:00,3.4552560819462226,18.59341709346991,9165.0,6248,14,5,weekend_active,0.01841014671631626,0.1006068034808323,0.767054490666471,0.6572330352439166
2023-01-07 15:00:00,3.447749960882491,18.806542012204662,9408.0,6391,15,5,weekend_active,0.01837015292518287,0.1024970466623476,0.787394324934471,0.6722777485526856
2023-01-07 16:00:00,3.3614584937625134,18.700914831356844,9504.0,6493,16,5,weekend_active,0.017910378444690487,0.10156022022475603,0.7954298150156562,0.6830089426610383
2023-01-07 17:00:00,3.1224513677811547,17.900393617021276,9575.0,6580,17,5,weekend_active,0.016636910964652526,0.0944602538011235,0.8013727295548662,0.6921620199887509
2023-01-07 18:00:00,37.14143721633888,17.19805597579425,9596.0,6610,18,5,weekend_active,0.19789540693681357,0.08823109512117021,0.8031304930101254,0.6953182535500312
2023-01-07 19:00:00,3.066289167412713,17.500195464040583,9798.0,6702,19,5,weekend_active,0.01633766994628153,0.09091082450670931,0.820038503389286,0.7049973698046238
2023-01-07 20:00:00,3.458581773225009,18.137419639703285,8238.0,5662,20,5,weekend_active,0.018427866521425796,0.09656248016618768,0.6894617895700264,0.5955812730135764
2023-01-07 21:00:00,3.3716117790555846,18.27793169541732,8483.0,5739,21,5,weekend_active,0.017964476742317322,0.09780870682429474,0.7099690298813844,0.6036822724875289
2023-01-07 22:00:00,3.907728348319924,18.224306672976812,9447.0,6339,22,5,weekend_active,0.020820989968290782,0.09733309686921049,0.7906587427799525,0.6668069437131332
2023-01-07 23:00:00,3.9781563448152775,17.551461716937354,8250.0,5603,23,5,weekend_quiet,0.021196241387480916,0.09136551411107494,0.6904662258301745,0.589374013676392
2023-01-08 00:00:00,3.1981322882813994,16.99636780730262,7571.0,5231,0,6,weekend_quiet,0.017040150787401228,0.08644228653160263,0.633631874110125,0.5502367175165174
2023-01-08 01:00:00,2.776287439052705,15.158839099140934,6183.0,4307,1,6,weekend_quiet,0.014792495221030547,0.07014491439857637,0.5174520800196556,0.4530247238290867
2023-01-08 02:00:00,2.9212910216718266,15.755448916408668,4535.0,3230,2,6,weekend_quiet,0.015565097067926324,0.07543635401910691,0.3795095002926429,0.33971593897912705
2023-01-08 03:00:00,3.065900558092339,15.859852866565195,2718.0,1971,3,6,weekend_quiet,0.016335599374829302,0.07636233140400507,0.22742110990187708,0.20725933719073406
2023-01-08 04:00:00,3.8996682926829265,19.013385365853658,1409.0,1025,4,6,weekend_quiet,0.020778044726809514,0.10433157751494761,0.11785385452404967,0.1077327722250313
2023-01-08 05:00:00,7.141510204081633,31.113530612244897,669.0,490,5,6,weekend_quiet,0.0380510872465223,0.21164993889249134,0.055913618481580385,0.05144660704886749
2023-01-08 06:00:00,7.441306068601583,32.57025065963061,978.0,758,6,6,weekend_quiet,0.03964844666644939,0.22456985061982185,0.08177785218039525,0.0796422935296374
2023-01-08 07:00:00,6.072602620087336,27.41197379912664,1485.0,1145,7,6,weekend_quiet,0.03235577987108928,0.17882016671697062,0.12421528417165462,0.12035770647015216
2023-01-08 08:00:00,4.324374633000587,20.624891368173813,2291.0,1703,8,6,weekend_quiet,0.023040946766820905,0.1186243136761647,0.19167991964493875,0.17906365070996413
2023-01-08 09:00:00,3.7402763721292334,17.959365511872324,3632.0,2569,9,6,weekend_quiet,0.019928779557110123,0.09498328612791566,0.30392567171649454,0.27017359284558634
2023-01-08 10:00:00,3.4686555697823303,17.474686299615875,5562.0,3905,10,6,weekend_active,0.018481541290592585,0.09068457914597809,0.46547250355698877,0.41073119410793185
2023-01-08 11:00:00,2.9778627494954026,16.081592285265756,6400.0,4459,11,6,weekend_active,0.015866520112854707,0.0783289781328822,0.5356156357240013,0.4690163072062398
2023-01-08 12:00:00,3.297692453187063,17.471794968791375,7476.0,5287,12,6,weekend_active,0.017570622972253442,0.0906589354136123,0.6256800870506188,0.5561283534975737
2023-01-08 13:00:00,3.53279205394569,18.63869145252415,7772.0,5487,13,6,weekend_active,0.018823270544608126,0.10100834990256378,0.6504561814676065,0.5771699105727751
2023-01-08 14:00:00,3.76972576419214,19.787629694323144,8092.0,5725,14,6,weekend_active,0.020085690540182336,0.11119848951850253,0.6772411484048905,0.6022093634922648
2023-01-08 15:00:00,4.1003285791659145,20.965656255641814,7811.0,5539,15,6,weekend_active,0.021847194227360877,0.12164661866452638,0.653720599313088,0.5826407154123275
2023-01-08 16:00:00,4.035332760103182,20.5762407566638,8246.0,5815,16,6,weekend_active,0.021500886302126557,0.1181928226650277,0.6901314137434584,0.6116780641761055
2023-01-08 17:00:00,4.164798507462686,21.234391791044775,7523.0,5360,17,6,weekend_active,0.022190700124054188,0.12403008239294434,0.6296141290695324,0.5638085218300223
2023-01-08 18:00:00,3.6347583488902715,18.87033395561087,6739.0,4821,18,6,weekend_active,0.019366562967956257,0.1030628288654567,0.5639909600731865,0.5071015255123544
2023-01-08 19:00:00,4.33156396989652,21.025703198494824,5802.0,4252,19,6,weekend_active,0.023079252682188137,0.12217918578512668,0.4855612287599518,0.44723829563340634
2023-01-08 20:00:00,4.569013854930725,21.661567508829123,4974.0,3681,20,6,weekend_active,0.024344422938046527,0.12781878055477547,0.41625512680972937,0.38716465018370627
2023-01-08 21:00:00,5.085504155124653,23.567961218836565,4890.0,3610,21,6,weekend_active,0.027096364322017275,0.144726928757333,0.40922407298869234,0.37969489742200974
2023-01-08 22:00:00,5.841140655105973,26.44411175337187,3458.0,2595,22,6,weekend_active,0.031122514193092542,0.1702360244050511,0.28936134594434637,0.2729089952653625
2023-01-08 23:00:00,6.762195121951219,28.98344332855093,2693.0,2091,23,6,weekend_quiet,0.036030036954412245,0.19275781220951976,0.22532853435990177,0.21988427143585493
2023-01-09 00:00:00,6.5813338595106545,28.48501183898974,1706.0,1267,0,0,night,0.03506637976146883,0.18833713381025607,0.1427136519627164,0.13319305628602504
2023-01-09 01:00:00,4.975767634854772,22.654792531120332,603.0,482,1,0,night,0.02651167091857825,0.13662787166078985,0.05038921905076555,0.05060494476585943
2023-01-09 02:00:00,3.803322033898305,19.256372881355933,387.0,295,2,0,night,0.020264696738201398,0.10648667743051944,0.03230936636809884,0.0309310889005461
2023-01-09 03:00:00,4.952697095435684,22.973112033195022,300.0,241,3,0,night,0.02638874746357033,0.13945110449490478,0.02502720348202475,0.025249868490241714
2023-01-09 04:00:00,5.583408239700375,25.8974531835206,322.0,267,4,0,night,0.029749275432017844,0.1653876113691062,0.02686866995896303,0.027985270910017897
2023-01-09 05:00:00,4.940774526678141,22.941204819277107,683.0,581,5,0,night,0.026325222145951007,0.13916811368412796,0.057085460785086556,0.06102051551808414
2023-01-09 06:00:00,4.37643352601156,21.16194797687861,2043.0,1730,6,0,night,0.023318324719566217,0.12338756519418835,0.17092157026854363,0.18190426091511633
2023-01-09 07:00:00,3.7019597701149425,19.89253735632184,4194.0,3480,7,0,morning_rush,0.019724622687684556,0.11212893441419557,0.3509667699000996,0.36601788532312884
2023-01-09 08:00:00,3.0304032976827098,17.57886586452763,5443.0,4488,8,0,morning_rush,0.016146464399976596,0.09160856641784074,0.4555118439771863,0.47206733298214404
2023-01-09 09:00:00,3.0931626373626373,17.919635164835164,5657.0,4550,9,0,morning_rush,0.016480856012037894,0.09463091054446879,0.473424290616495,0.47859021567545645
2023-01-09 10:00:00,3.3244776119402983,18.494038896426957,5585.0,4422,10,0,midday,0.017713338502093164,0.0997254004029242,0.4673976730556061,0.4651236191473275
2023-01-09 11:00:00,3.1506793595845957,17.895434876676763,5865.0,4622,11,0,midday,0.01678731413544026,0.09441627384241774,0.49083451912572956,0.48616517622252897
2023-01-09 12:00:00,3.294553752535497,18.28348681541582,6392.0,4930,12,0,midday,0.017553899482554414,0.09785797618126156,0.5349460115505692,0.5185691741183391
2023-01-09 13:00:00,3.3362355658198615,18.46220659248373,6115.0,4763,13,0,midday,0.017775986725805867,0.09944307398216676,0.5117602745454827,0.500999473960546
2023-01-09 14:00:00,3.6579350978970266,19.386651559100798,7177.0,5516,14,0,midday,0.01949005232431715,0.10764214242150223,0.600652883568594,0.5802209363486793
2023-01-09 15:00:00,4.955721072276892,18.31531727180183,7768.0,5894,15,0,midday,0.026404859686801556,0.09814028621570225,0.6501213693808905,0.61998947922081
