timestamp,pm25,pm10,no2,o3,co,regime
2023-03-31T06:00,27.4,39.1,76.9,0.0,642.0,moderate
2023-03-31T07:00,28.0,40.0,72.8,3.0,613.0,moderate
2023-03-31T08:00,27.6,39.3,67.7,7.0,564.0,moderate
2023-03-31T09:00,26.4,37.7,63.0,11.0,512.0,moderate
2023-03-31T10:00,26.5,38.0,64.2,11.0,509.0,moderate
2023-03-31T11:00,27.0,38.5,67.5,11.0,522.0,moderate
2023-03-31T12:00,37.6,53.7,86.5,9.0,695.0,unhealthy_sensitive
2023-03-31T13:00,34.6,49.4,79.5,14.0,627.0,moderate
2023-03-31T14:00,29.7,42.6,69.4,22.0,531.0,moderate
2023-03-31T15:00,28.8,41.4,55.8,34.0,411.0,moderate
2023-03-31T16:00,27.4,39.8,45.9,45.0,344.0,moderate
2023-03-31T17:00,22.6,33.5,35.8,58.0,286.0,moderate
2023-03-31T18:00,19.6,29.9,27.3,69.0,232.0,moderate
2023-03-31T19:00,17.4,27.5,26.4,70.0,214.0,moderate
2023-03-31T20:00,16.4,26.5,29.0,66.0,212.0,moderate
2023-03-31T21:00,15.9,26.2,37.8,57.0,225.0,moderate
2023-03-31T22:00,14.7,24.3,51.4,44.0,248.0,moderate
2023-03-31T23:00,13.4,22.1,69.3,27.0,281.0,moderate
2023-04-01T00:00,16.4,27.6,88.0,11.0,323.0,moderate
2023-04-01T01:00,17.3,28.4,87.1,11.0,359.0,moderate
2023-04-01T02:00,18.2,28.8,85.6,11.0,409.0,moderate
2023-04-01T03:00,19.2,29.4,78.3,17.0,438.0,moderate
2023-04-01T04:00,18.7,27.9,65.1,30.0,395.0,moderate
2023-04-01T05:00,17.0,25.0,47.6,47.0,320.0,moderate
2023-04-01T06:00,15.4,22.5,27.8,66.0,234.0,moderate
2023-04-01T07:00,14.5,21.1,19.0,74.0,206.0,moderate
2023-04-01T08:00,13.8,20.1,13.0,80.0,193.0,moderate
2023-04-01T09:00,13.3,19.4,10.1,82.0,188.0,moderate
2023-04-01T10:00,12.4,18.1,13.5,77.0,194.0,moderate
2023-04-01T11:00,10.6,15.4,20.6,68.0,209.0,good
2023-04-01T12:00,10.9,15.8,30.7,59.0,226.0,good
2023-04-01T13:00,11.3,16.4,34.8,53.0,237.0,good
2023-04-01T14:00,11.5,16.6,40.6,45.0,251.0,good
2023-04-01T15:00,10.9,15.7,44.3,39.0,264.0,good
2023-04-01T16:00,10.9,15.6,40.1,43.0,261.0,good
2023-04-01T17:00,13.2,18.9,32.3,52.0,252.0,moderate
2023-04-01T18:00,15.8,22.6,24.7,63.0,240.0,moderate
2023-04-01T19:00,15.5,22.2,23.9,69.0,235.0,moderate
2023-04-01T20:00,14.2,20.5,25.4,73.0,231.0,moderate
2023-04-01T21:00,14.3,20.7,30.3,75.0,230.0,moderate
2023-04-01T22:00,17.4,25.2,38.5,69.0,236.0,moderate
2023-04-01T23:00,14.5,21.0,49.3,59.0,246.0,moderate
2023-04-02T00:00,13.1,18.8,92.2,18.0,321.0,moderate
2023-04-02T01:00,13.4,19.3,78.0,30.0,299.0,moderate
2023-04-02T02:00,13.1,18.9,57.8,47.0,267.0,moderate
2023-04-02T03:00,12.2,17.5,33.8,65.0,227.0,moderate
2023-04-02T04:00,9.8,14.1,22.2,70.0,204.0,good
2023-04-02T05:00,7.0,10.0,13.4,70.0,185.0,good
2023-04-02T06:00,5.6,8.0,5.4,70.0,168.0,good
2023-04-02T07:00,4.8,6.9,2.7,70.0,169.0,good
2023-04-02T08:00,3.8,5.5,2.5,70.0,177.0,good
2023-04-02T09:00,2.9,4.2,3.4,71.0,183.0,good
2023-04-02T10:00,2.4,3.4,4.4,72.0,175.0,good
2023-04-02T11:00,2.2,3.1,6.1,74.0,162.0,good
2023-04-02T12:00,2.3,3.2,7.5,77.0,156.0,good
2023-04-02T13:00,2.4,3.4,7.4,78.0,152.0,good
2023-04-02T14:00,2.9,4.1,7.4,80.0,147.0,good
2023-04-02T15:00,3.7,5.3,7.2,83.0,141.0,good
2023-04-02T16:00,4.6,6.6,6.9,86.0,140.0,good
2023-04-02T17:00,5.2,7.5,6.4,90.0,140.0,good
2023-04-02T18:00,5.4,7.7,6.5,93.0,141.0,good
2023-04-02T19:00,5.3,7.5,5.4,96.0,137.0,good
2023-04-02T20:00,4.9,7.0,4.2,98.0,133.0,good
2023-04-02T21:00,4.4,6.2,10.9,90.0,151.0,good
2023-04-02T22:00,4.2,6.0,29.1,68.0,203.0,good
2023-04-02T23:00,5.9,8.5,54.4,37.0,275.0,good
2023-04-03T00:00,11.8,16.9,57.8,29.0,283.0,good
2023-04-03T01:00,12.3,17.6,57.1,29.0,296.0,moderate
2023-04-03T02:00,12.4,17.8,56.0,28.0,315.0,moderate
2023-04-03T03:00,13.0,18.6,55.3,27.0,338.0,moderate
2023-04-03T04:00,13.9,19.8,55.7,25.0,352.0,moderate
2023-04-03T05:00,15.4,22.1,56.6,22.0,364.0,moderate
2023-04-03T06:00,17.2,24.6,58.3,18.0,371.0,moderate
2023-04-03T07:00,18.7,26.8,60.8,15.0,362.0,moderate
2023-04-03T08:00,19.0,27.1,63.9,11.0,345.0,moderate
2023-04-03T09:00,19.0,27.2,64.5,10.0,328.0,moderate
2023-04-03T10:00,19.6,28.1,60.1,13.0,332.0,moderate
2023-04-03T11:00,19.3,28.0,53.0,17.0,343.0,moderate
2023-04-03T12:00,16.5,24.0,41.3,34.0,329.0,moderate
2023-04-03T13:00,13.5,20.4,35.0,44.0,300.0,moderate
2023-04-03T14:00,11.7,18.6,26.2,58.0,259.0,good
2023-04-03T15:00,11.9,19.3,16.8,74.0,214.0,good
2023-04-03T16:00,13.2,21.1,14.2,81.0,200.0,moderate
2023-04-03T17:00,14.3,22.5,13.7,87.0,196.0,moderate
2023-04-03T18:00,15.1,23.3,14.7,90.0,194.0,moderate
2023-04-03T19:00,15.7,23.7,16.2,89.0,193.0,moderate
2023-04-03T20:00,15.1,22.6,18.6,85.0,195.0,moderate
2023-04-03T21:00,14.2,21.1,23.4,78.0,199.0,moderate
2023-04-03T22:00,13.2,19.8,29.4,70.0,204.0,moderate
2023-04-03T23:00,10.9,16.5,36.8,61.0,211.0,good
2023-04-04T00:00,19.9,29.6,68.5,24.0,304.0,moderate
2023-04-04T01:00,18.0,26.7,62.7,29.0,296.0,moderate
2023-04-04T02:00,16.7,24.7,54.4,36.0,284.0,moderate
2023-04-04T03:00,15.8,23.6,44.0,45.0,266.0,moderate
2023-04-04T04:00,15.2,22.8,37.6,50.0,250.0,moderate
2023-04-04T05:00,14.7,22.1,31.7,55.0,232.0,moderate
2023-04-04T06:00,14.4,21.8,27.1,58.0,220.0,moderate
2023-04-04T07:00,14.5,21.8,27.1,56.0,223.0,moderate
2023-04-04T08:00,16.1,24.0,29.4,51.0,234.0,moderate
2023-04-04T09:00,19.6,28.9,35.3,44.0,275.0,moderate
2023-04-04T10:00,22.9,33.5,44.3,37.0,351.0,moderate
2023-04-04T11:00,26.0,37.8,55.9,29.0,451.0,moderate
2023-04-04T12:00,35.2,50.8,52.4,21.0,495.0,unhealthy_sensitive
2023-04-04T13:00,36.0,52.2,47.5,33.0,455.0,unhealthy_sensitive
2023-04-04T14:00,26.8,39.2,40.5,50.0,397.0,moderate
2023-04-04T15:00,24.3,35.6,32.4,71.0,332.0,moderate
2023-04-04T16:00,22.6,33.2,27.6,83.0,303.0,moderate
2023-04-04T17:00,22.5,33.2,23.7,93.0,284.0,moderate
2023-04-04T18:00,22.6,33.5,24.7,97.0,277.0,moderate
2023-04-04T19:00,23.5,35.2,34.4,86.0,294.0,moderate
2023-04-04T20:00,27.0,40.5,49.2,67.0,326.0,moderate
2023-04-04T21:00,27.6,41.3,65.8,44.0,360.0,moderate
2023-04-04T22:00,24.7,37.1,72.1,32.0,369.0,moderate
2023-04-04T23:00,18.6,27.8,75.5,22.0,372.0,moderate
2023-04-05T00:00,18.9,28.2,94.1,1.0,433.0,moderate
2023-04-05T01:00,15.7,23.1,91.2,3.0,437.0,moderate
2023-04-05T02:00,13.4,19.5,87.1,5.0,442.0,moderate
2023-04-05T03:00,13.0,18.8,81.9,8.0,446.0,moderate
2023-04-05T04:00,15.3,22.1,80.0,7.0,449.0,moderate
2023-04-05T05:00,18.0,26.0,78.8,5.0,451.0,moderate
2023-04-05T06:00,16.6,24.2,73.2,7.0,432.0,moderate
2023-04-05T07:00,15.6,23.1,62.1,16.0,385.0,moderate
2023-04-05T08:00,14.3,21.3,47.4,29.0,320.0,moderate
2023-04-05T09:00,12.5,18.6,32.4,43.0,251.0,moderate
2023-04-05T10:00,11.2,16.7,29.0,48.0,234.0,good
2023-04-05T11:00,10.8,16.7,29.4,50.0,232.0,good
2023-04-05T12:00,16.0,25.1,32.0,50.0,237.0,moderate
2023-04-05T13:00,14.8,23.6,33.0,49.0,240.0,moderate
2023-04-05T14:00,15.3,24.6,34.5,48.0,244.0,moderate
2023-04-05T15:00,16.4,26.4,35.4,48.0,246.0,moderate
2023-04-05T16:00,18.2,28.8,33.9,49.0,241.0,moderate
2023-04-05T17:00,20.3,31.7,31.4,52.0,232.0,moderate
2023-04-05T18:00,22.0,33.9,30.6,52.0,226.0,moderate
2023-04-05T19:00,22.0,33.5,33.3,49.0,226.0,moderate
2023-04-05T20:00,21.1,31.9,37.9,43.0,230.0,moderate
2023-04-05T21:00,19.5,29.2,46.4,34.0,247.0,moderate
2023-04-05T22:00,18.6,27.1,55.9,24.0,275.0,moderate
2023-04-05T23:00,16.4,23.7,67.3,12.0,313.0,moderate
2023-04-06T00:00,12.0,17.5,64.9,19.0,253.0,moderate
2023-04-06T01:00,11.9,17.5,67.2,15.0,281.0,good
2023-04-06T02:00,12.5,18.5,70.5,10.0,321.0,moderate
2023-04-06T03:00,13.9,20.5,72.8,5.0,357.0,moderate
2023-04-06T04:00,14.9,21.9,71.7,6.0,354.0,moderate
2023-04-06T05:00,16.3,24.4,69.0,8.0,337.0,moderate
2023-04-06T06:00,18.1,27.4,63.0,14.0,314.0,moderate
2023-04-06T07:00,19.6,29.5,54.8,22.0,300.0,moderate
2023-04-06T08:00,21.4,31.7,44.4,31.0,285.0,moderate
2023-04-06T09:00,23.3,34.1,35.9,39.0,287.0,moderate
2023-04-06T10:00,24.5,35.7,38.6,35.0,322.0,moderate
2023-04-06T11:00,25.3,36.8,46.0,26.0,376.0,moderate
2023-04-06T12:00,44.2,65.7,79.9,8.0,672.0,unhealthy_sensitive
2023-04-06T13:00,44.2,65.9,73.1,18.0,614.0,unhealthy_sensitive
2023-04-06T14:00,40.3,59.8,63.4,33.0,531.0,unhealthy_sensitive
2023-04-06T15:00,36.2,53.6,53.6,48.0,436.0,unhealthy_sensitive
2023-04-06T16:00,32.9,48.7,51.9,51.0,399.0,moderate
2023-04-06T17:00,29.3,43.1,52.9,51.0,376.0,moderate
2023-04-06T18:00,45.6,66.4,55.2,48.0,355.0,unhealthy_sensitive
2023-04-06T19:00,50.9,73.8,56.5,44.0,340.0,unhealthy_sensitive
2023-04-06T20:00,48.9,71.2,58.2,39.0,329.0,unhealthy_sensitive
2023-04-06T21:00,36.8,53.8,60.9,31.0,330.0,unhealthy_sensitive
2023-04-06T22:00,29.7,43.4,64.2,23.0,353.0,moderate
2023-04-06T23:00,25.9,37.8,68.2,13.0,388.0,moderate
2023-04-07T00:00,18.3,26.2,67.1,19.0,295.0,moderate
2023-04-07T01:00,15.4,22.1,59.2,27.0,278.0,moderate
2023-04-07T02:00,16.5,23.7,47.9,39.0,253.0,moderate
2023-04-07T03:00,17.0,24.4,34.3,52.0,222.0,moderate
2023-04-07T04:00,17.2,24.6,27.7,57.0,205.0,moderate
2023-04-07T05:00,16.6,23.7,22.5,59.0,190.0,moderate
2023-04-07T06:00,15.5,22.2,16.8,63.0,173.0,moderate
2023-04-07T07:00,13.9,19.8,12.4,69.0,161.0,moderate
2023-04-07T08:00,11.6,16.6,8.5,76.0,150.0,good
2023-04-07T09:00,9.5,13.5,6.8,81.0,144.0,good
2023-04-07T10:00,8.6,12.2,10.9,77.0,152.0,good
2023-04-07T11:00,8.3,11.9,18.1,69.0,167.0,good
2023-04-07T12:00,8.6,12.3,23.3,63.0,184.0,good
2023-04-07T13:00,9.4,13.4,20.8,66.0,180.0,good
2023-04-07T14:00,9.4,13.4,17.2,70.0,174.0,good
2023-04-07T15:00,9.4,13.4,13.5,74.0,167.0,good
2023-04-07T16:00,10.0,14.2,12.4,75.0,164.0,good
2023-04-07T17:00,10.2,14.6,12.3,76.0,162.0,good
2023-04-07T18:00,10.4,14.9,13.7,74.0,163.0,good
2023-04-07T19:00,10.3,14.8,16.0,71.0,167.0,good
2023-04-07T20:00,9.1,13.0,19.3,67.0,172.0,good
2023-04-07T21:00,8.0,11.4,26.0,59.0,184.0,good
2023-04-07T22:00,7.4,10.6,35.4,50.0,201.0,good
2023-04-07T23:00,7.2,10.3,47.1,38.0,221.0,good
2023-04-08T00:00,10.5,15.1,54.4,33.0,242.0,good
2023-04-08T01:00,9.9,14.2,46.9,42.0,232.0,good
2023-04-08T02:00,8.1,11.6,36.2,54.0,217.0,good
2023-04-08T03:00,6.4,9.1,23.5,69.0,197.0,good
2023-04-08T04:00,5.3,7.6,17.2,76.0,181.0,good
2023-04-08T05:00,4.7,6.7,12.3,82.0,165.0,good
2023-04-08T06:00,4.5,6.4,7.8,87.0,149.0,good
2023-04-08T07:00,4.5,6.4,6.0,88.0,145.0,good
2023-04-08T08:00,4.8,6.9,5.6,88.0,145.0,good
2023-04-08T09:00,5.4,7.7,6.7,85.0,150.0,good
2023-04-08T10:00,6.1,8.8,9.5,80.0,158.0,good
2023-04-08T11:00,6.7,9.5,13.7,73.0,169.0,good
2023-04-08T12:00,13.4,19.2,18.3,66.0,192.0,moderate
2023-04-08T13:00,12.9,18.4,16.9,69.0,187.0,moderate
2023-04-08T14:00,12.4,17.8,14.9,74.0,180.0,moderate
2023-04-08T15:00,13.1,18.7,12.7,80.0,172.0,moderate
2023-04-08T16:00,13.9,20.0,11.6,84.0,170.0,moderate
2023-04-08T17:00,14.8,21.1,10.8,87.0,169.0,moderate
2023-04-08T18:00,15.2,21.7,11.2,89.0,170.0,moderate
2023-04-08T19:00,15.6,22.3,11.3,90.0,167.0,moderate
2023-04-08T20:00,15.6,22.3,11.9,90.0,164.0,moderate
2023-04-08T21:00,16.1,22.9,20.3,81.0,182.0,moderate
2023-04-08T22:00,17.2,24.6,38.8,60.0,231.0,moderate
2023-04-08T23:00,21.7,31.0,63.9,32.0,299.0,moderate
2023-04-09T00:00,22.9,32.7,85.5,3.0,398.0,moderate
2023-04-09T01:00,24.4,35.0,84.0,4.0,400.0,moderate
2023-04-09T02:00,24.7,35.5,81.7,6.0,403.0,moderate
2023-04-09T03:00,24.3,34.9,77.5,9.0,396.0,moderate
2023-04-09T04:00,23.5,34.0,72.9,11.0,374.0,moderate
2023-04-09T05:00,23.3,33.8,67.4,13.0,343.0,moderate
2023-04-09T06:00,24.1,34.8,60.3,16.0,310.0,moderate
2023-04-09T07:00,25.6,36.9,55.4,18.0,300.0,moderate
2023-04-09T08:00,27.2,39.2,50.7,19.0,296.0,moderate
2023-04-09T09:00,29.6,42.6,46.1,20.0,306.0,moderate
2023-04-09T10:00,32.1,46.2,45.4,19.0,334.0,moderate
2023-04-09T11:00,34.0,48.7,46.2,17.0,373.0,moderate
2023-04-09T12:00,23.7,33.9,38.6,20.0,389.0,moderate
2023-04-09T13:00,21.4,30.5,34.7,29.0,361.0,moderate
2023-04-09T14:00,18.2,26.1,29.1,42.0,321.0,moderate
2023-04-09T15:00,16.9,24.2,22.4,59.0,272.0,moderate
2023-04-09T16:00,15.8,22.7,18.7,69.0,246.0,moderate
2023-04-09T17:00,15.7,22.6,15.5,77.0,224.0,moderate
2023-04-09T18:00,15.7,22.8,13.4,85.0,205.0,moderate
2023-04-09T19:00,16.4,23.9,12.5,89.0,199.0,moderate
2023-04-09T20:00,17.7,26.1,12.7,90.0,198.0,moderate
2023-04-09T21:00,18.9,28.2,20.1,83.0,211.0,moderate
2023-04-09T22:00,18.9,28.6,36.5,65.0,234.0,moderate
2023-04-09T23:00,19.1,29.2,59.0,40.0,267.0,moderate
2023-04-10T00:00,17.9,28.0,67.4,26.0,277.0,moderate
2023-04-10T01:00,17.8,27.7,71.4,20.0,307.0,moderate
2023-04-10T02:00,18.2,28.2,76.9,12.0,348.0,moderate
2023-04-10T03:00,19.4,29.9,81.2,5.0,383.0,moderate
2023-04-10T04:00,20.0,30.7,80.1,4.0,374.0,moderate
2023-04-10T05:00,19.9,30.6,76.5,6.0,347.0,moderate
2023-04-10T06:00,19.9,30.6,68.5,12.0,310.0,moderate
2023-04-10T07:00,20.3,31.1,58.4,20.0,288.0,moderate
2023-04-10T08:00,20.8,31.5,45.8,30.0,265.0,moderate
2023-04-10T09:00,21.1,31.9,33.0,40.0,248.0,moderate
2023-04-10T10:00,21.2,31.9,30.4,40.0,253.0,moderate
2023-04-10T11:00,21.4,32.1,31.3,37.0,267.0,moderate
2023-04-10T12:00,23.1,34.7,34.5,35.0,294.0,moderate
2023-04-10T13:00,21.2,32.1,35.1,36.0,288.0,moderate
2023-04-10T14:00,20.7,31.1,35.9,37.0,280.0,moderate
2023-04-10T15:00,21.0,31.1,34.8,41.0,266.0,moderate
2023-04-10T16:00,19.8,29.1,30.2,50.0,250.0,moderate
2023-04-10T17:00,17.1,25.0,23.6,61.0,232.0,moderate
2023-04-10T18:00,16.4,23.7,17.8,72.0,214.0,moderate
2023-04-10T19:00,16.1,23.5,17.2,74.0,204.0,moderate
2023-04-10T20:00,15.9,23.1,18.7,72.0,198.0,moderate
2023-04-10T21:00,16.2,23.5,26.7,62.0,222.0,moderate
2023-04-10T22:00,19.9,28.9,41.2,45.0,288.0,moderate
2023-04-10T23:00,22.2,32.5,60.6,23.0,380.0,moderate
2023-04-11T00:00,23.5,34.7,98.6,1.0,444.0,moderate
2023-04-11T01:00,20.3,29.8,94.4,3.0,444.0,moderate
2023-04-11T02:00,18.0,26.3,88.3,7.0,442.0,moderate
2023-04-11T03:00,17.0,24.6,78.3,13.0,426.0,moderate
2023-04-11T04:00,16.2,23.3,69.4,20.0,392.0,moderate
2023-04-11T05:00,15.0,21.5,59.2,28.0,345.0,moderate
2023-04-11T06:00,14.2,20.4,46.0,40.0,292.0,moderate
2023-04-11T07:00,13.5,19.4,35.8,50.0,267.0,moderate
2023-04-11T08:00,12.9,18.6,25.7,60.0,249.0,moderate
2023-04-11T09:00,12.4,17.8,17.7,67.0,239.0,moderate
2023-04-11T10:00,11.9,17.2,19.5,62.0,249.0,good
2023-04-11T11:00,11.6,16.6,25.7,52.0,270.0,good
2023-04-11T12:00,16.6,23.8,42.3,30.0,353.0,moderate
2023-04-11T13:00,17.6,25.3,41.1,34.0,348.0,moderate
2023-04-11T14:00,17.3,24.8,39.3,40.0,341.0,moderate
2023-04-11T15:00,18.0,25.8,35.0,51.0,321.0,moderate
2023-04-11T16:00,18.8,26.8,28.5,65.0,289.0,moderate
2023-04-11T17:00,17.5,25.0,20.3,83.0,249.0,moderate
2023-04-11T18:00,13.7,19.6,13.6,99.0,208.0,moderate
2023-04-11T19:00,11.2,16.0,14.5,99.0,198.0,good
2023-04-11T20:00,11.4,16.2,18.7,93.0,199.0,good
2023-04-11T21:00,11.6,16.5,27.5,81.0,211.0,good
2023-04-11T22:00,11.8,16.9,38.7,69.0,230.0,good
2023-04-11T23:00,11.7,16.8,52.6,54.0,257.0,good
2023-04-12T00:00,13.4,19.2,77.3,23.0,323.0,moderate
2023-04-12T01:00,12.9,18.5,67.7,33.0,307.0,moderate
2023-04-12T02:00,12.8,18.3,53.9,48.0,283.0,moderate
2023-04-12T03:00,13.3,19.0,36.9,66.0,252.0,moderate
2023-04-12T04:00,13.3,19.1,27.6,75.0,231.0,moderate
2023-04-12T05:00,13.0,18.6,19.7,83.0,209.0,moderate
2023-04-12T06:00,12.8,18.4,11.8,90.0,189.0,moderate
2023-04-12T07:00,12.8,18.3,8.0,94.0,183.0,moderate
2023-04-12T08:00,12.9,18.5,5.8,97.0,183.0,moderate
2023-04-12T09:00,12.9,18.4,6.2,97.0,188.0,moderate
2023-04-12T10:00,12.7,18.1,10.6,91.0,198.0,moderate
2023-04-12T11:00,12.4,17.8,17.4,81.0,213.0,moderate
2023-04-12T12:00,13.3,19.0,32.7,58.0,261.0,moderate
2023-04-12T13:00,14.3,20.4,28.8,63.0,253.0,moderate
2023-04-12T14:00,14.8,21.1,23.3,70.0,242.0,moderate
2023-04-12T15:00,15.0,21.4,16.8,80.0,228.0,moderate
2023-04-12T16:00,15.7,22.5,13.1,90.0,217.0,moderate
2023-04-12T17:00,16.3,23.3,10.1,100.0,207.0,moderate
2023-04-12T18:00,16.2,23.2,9.4,108.0,199.0,moderate
2023-04-12T19:00,15.2,21.8,11.7,106.0,195.0,moderate
2023-04-12T20:00,14.2,20.4,16.3,100.0,194.0,moderate
2023-04-12T21:00,13.1,18.8,27.9,85.0,221.0,moderate
2023-04-12T22:00,15.0,21.5,45.3,65.0,286.0,moderate
2023-04-12T23:00,17.6,25.2,67.5,39.0,376.0,moderate
2023-04-13T00:00,11.9,17.0,72.8,40.0,439.0,good
2023-04-13T01:00,13.9,19.8,70.9,39.0,451.0,moderate
2023-04-13T02:00,13.8,19.7,68.0,39.0,468.0,moderate
2023-04-13T03:00,13.4,19.1,62.5,40.0,466.0,moderate
2023-04-13T04:00,12.4,17.8,56.5,44.0,424.0,moderate
2023-04-13T05:00,11.0,15.8,49.2,49.0,362.0,good
2023-04-13T06:00,10.4,14.9,39.6,56.0,292.0,good
2023-04-13T07:00,10.3,14.8,32.4,62.0,267.0,good
2023-04-13T08:00,10.4,14.9,25.2,69.0,255.0,good
2023-04-13T09:00,10.3,14.8,19.4,73.0,250.0,good
2023-04-13T10:00,10.1,14.4,20.5,69.0,257.0,good
2023-04-13T11:00,10.0,14.3,24.6,61.0,272.0,good
2023-04-13T12:00,11.1,15.8,34.6,44.0,346.0,good
2023-04-13T13:00,12.9,18.5,34.3,46.0,328.0,moderate
2023-04-13T14:00,12.6,18.0,33.7,50.0,303.0,moderate
2023-04-13T15:00,12.5,17.9,31.4,59.0,273.0,moderate
2023-04-13T16:00,13.2,18.9,26.4,73.0,258.0,moderate
2023-04-13T17:00,14.0,20.0,19.9,92.0,245.0,moderate
2023-04-13T18:00,15.6,22.4,15.6,109.0,240.0,moderate
2023-04-13T19:00,16.9,24.3,18.9,111.0,248.0,moderate
2023-04-13T20:00,17.6,25.3,25.7,108.0,264.0,moderate
2023-04-13T21:00,19.4,27.8,36.8,97.0,289.0,moderate
2023-04-13T22:00,20.7,29.6,47.4,83.0,311.0,moderate
2023-04-13T23:00,19.8,28.4,59.5,65.0,335.0,moderate
2023-04-14T00:00,17.9,25.6,80.7,46.0,393.0,moderate
2023-04-14T01:00,14.6,20.8,71.8,53.0,370.0,moderate
2023-04-14T02:00,12.9,18.4,59.2,62.0,336.0,moderate
2023-04-14T03:00,12.7,18.2,44.5,72.0,298.0,moderate
2023-04-14T04:00,13.0,18.5,38.0,75.0,282.0,moderate
2023-04-14T05:00,13.1,18.7,33.5,76.0,272.0,moderate
2023-04-14T06:00,13.4,19.1,29.2,76.0,265.0,moderate
2023-04-14T07:00,13.6,19.5,26.3,75.0,261.0,moderate
2023-04-14T08:00,14.4,20.5,24.4,73.0,261.0,moderate
2023-04-14T09:00,15.8,22.6,25.3,66.0,281.0,moderate
2023-04-14T10:00,17.8,25.4,31.2,54.0,330.0,moderate
2023-04-14T11:00,21.1,30.2,40.0,39.0,398.0,moderate
2023-04-14T12:00,19.0,27.2,41.5,36.0,390.0,moderate
2023-04-14T13:00,23.6,33.8,40.6,46.0,375.0,moderate
2023-04-14T14:00,24.0,34.3,39.3,61.0,354.0,moderate
2023-04-14T15:00,23.1,33.1,37.3,81.0,328.0,moderate
2023-04-14T16:00,23.1,32.9,33.9,95.0,311.0,moderate
2023-04-14T17:00,24.4,34.9,29.8,109.0,295.0,moderate
2023-04-14T18:00,25.9,37.0,31.3,118.0,297.0,moderate
2023-04-14T19:00,29.2,41.8,43.5,112.0,336.0,moderate
2023-04-14T20:00,36.3,52.2,61.6,99.0,395.0,unhealthy_sensitive
2023-04-14T21:00,40.6,58.4,81.1,80.0,451.0,unhealthy_sensitive
2023-04-14T22:00,38.0,54.6,87.8,66.0,453.0,unhealthy_sensitive
2023-04-14T23:00,29.6,42.5,90.7,51.0,436.0,moderate
2023-04-15T00:00,27.6,39.8,96.0,43.0,399.0,moderate
2023-04-15T01:00,23.7,34.1,88.2,46.0,381.0,moderate
2023-04-15T02:00,21.0,30.2,77.1,49.0,355.0,moderate
2023-04-15T03:00,19.8,28.6,62.9,53.0,320.0,moderate
2023-04-15T04:00,19.5,28.2,54.7,53.0,296.0,moderate
2023-04-15T05:00,18.6,27.0,47.3,52.0,272.0,moderate
2023-04-15T06:00,16.4,24.0,38.7,51.0,244.0,moderate
2023-04-15T07:00,14.1,20.8,32.9,51.0,227.0,moderate
2023-04-15T08:00,12.7,18.9,27.8,51.0,213.0,moderate
2023-04-15T09:00,12.6,18.8,24.2,49.0,205.0,moderate
2023-04-15T10:00,14.6,21.6,25.6,45.0,214.0,moderate
2023-04-15T11:00,16.1,23.6,29.4,39.0,233.0,moderate
2023-04-15T12:00,24.9,36.6,48.2,24.0,393.0,moderate
2023-04-15T13:00,19.3,28.8,43.6,32.0,353.0,moderate
2023-04-15T14:00,17.2,25.9,37.2,44.0,297.0,moderate
2023-04-15T15:00,17.3,26.3,31.7,54.0,242.0,moderate
2023-04-15T16:00,20.0,30.2,32.3,53.0,233.0,moderate
2023-04-15T17:00,22.5,33.5,35.4,49.0,241.0,moderate
2023-04-15T18:00,20.9,31.4,42.1,41.0,262.0,moderate
2023-04-15T19:00,24.2,36.3,49.5,36.0,285.0,moderate
2023-04-15T20:00,25.0,38.0,58.8,31.0,314.0,moderate
2023-04-15T21:00,26.3,40.0,69.2,23.0,348.0,moderate
2023-04-15T22:00,25.3,37.7,74.4,16.0,361.0,moderate
2023-04-15T23:00,22.6,33.8,78.2,9.0,369.0,moderate
2023-04-16T00:00,18.7,26.9,74.0,0.0,469.0,moderate
2023-04-16T01:00,16.8,24.2,72.7,0.0,460.0,moderate
2023-04-16T02:00,16.8,24.2,70.7,0.0,447.0,moderate
2023-04-16T03:00,15.8,22.8,68.4,0.0,432.0,moderate
2023-04-16T04:00,16.0,22.9,67.3,0.0,426.0,moderate
2023-04-16T05:00,15.6,22.4,66.6,0.0,422.0,moderate
2023-04-16T06:00,14.8,21.1,65.2,0.0,412.0,moderate
2023-04-16T07:00,14.5,20.8,63.8,0.0,397.0,moderate
2023-04-16T08:00,12.7,18.2,62.3,0.0,378.0,moderate
2023-04-16T09:00,11.4,16.4,59.4,1.0,357.0,good
2023-04-16T10:00,11.7,16.8,55.9,3.0,349.0,good
2023-04-16T11:00,13.2,18.9,51.6,5.0,345.0,moderate
2023-04-16T12:00,12.9,18.6,49.1,14.0,337.0,moderate
2023-04-16T13:00,13.7,19.7,45.8,21.0,316.0,moderate
2023-04-16T14:00,12.6,18.1,41.1,32.0,287.0,moderate
2023-04-16T15:00,11.6,16.7,36.7,44.0,262.0,good
2023-04-16T16:00,14.2,20.5,36.6,50.0,268.0,moderate
2023-04-16T17:00,17.9,25.8,38.0,54.0,286.0,moderate
2023-04-16T18:00,24.4,35.3,40.2,59.0,309.0,moderate
2023-04-16T19:00,24.0,34.8,40.1,66.0,316.0,moderate
2023-04-16T20:00,23.7,34.5,39.7,73.0,319.0,moderate
2023-04-16T21:00,24.3,35.3,44.2,74.0,332.0,moderate
2023-04-16T22:00,24.7,35.7,56.3,59.0,356.0,moderate
